timestamp,beacon-metrics-gazer--e279876f5d7b447a809644c7d8e1d31a,cadvisor,cl-1-prysm-geth--10fb289d593f43fd8a6b29394d684cbf,cl-2-prysm-geth--5b43dbb1138f405187bb1f285c9d0ffb,cl-3-prysm-geth--0aa0aaec98f644f49188614afeeed982,cl-4-prysm-geth--f8f5f6e9c5c54cdd92b101a71f6ee5f1,cl-5-prysm-geth--84bb1b5e9a6c480b8ad71034b4a29874,dora--83efb46d635b48fbab0a776f1d432787,el-1-geth-prysm--5643f7789bc645de97a0a757e4bed33a,el-2-geth-prysm--aac25400748348689c07778cc82cdb4c,el-3-geth-prysm--cba74686a05a471aa73f369be9289b6c,el-4-geth-prysm--44e3bac3c9734c17b63a5e87048a0579,el-5-geth-prysm--8810fc63c683432ebffe4d828c42c0af,el-forkmon--296a44d8d71144319de7afa6c1f7f44f,ethereum-metrics-exporter-1-prysm-geth--74ba6663bd464dc18ff3328ee650fe0b,ethereum-metrics-exporter-2-prysm-geth--45869df02b50441c9678be27708ece24,ethereum-metrics-exporter-3-prysm-geth--ad3a07c7c1194f4dbc76b4f7b31afb8f,ethereum-metrics-exporter-4-prysm-geth--6d071479aad7453daa385c7b0aa6e86f,ethereum-metrics-exporter-5-prysm-geth--15cf2cb52a214a1cba25b24323711da5,grafana--d0d53c19779146e38b8fdd465197be4a,helpers-grafana-1,kurtosis-api--a393fd3081894d068684cb7ac205bbfe,kurtosis-engine--c7df69c45c1149ada0b9cda29031c282,kurtosis-logs-aggregator,kurtosis-logs-collector--a393fd3081894d068684cb7ac205bbfe,kurtosis-reverse-proxy--c7df69c45c1149ada0b9cda29031c282,portainer,prometheus,prometheus--02b4ba062c6449aaa83af2289d4581a8,validator-key-generation-cl-validator-keystore--a6311fa7ad014983bcebb6cc6a1fd313,vc-1-geth-prysm--d2131392290f47afbf2f1bf22856ddb3,vc-2-geth-prysm--ab9a770aaf694ae68bd6a4b720544624,vc-3-geth-prysm--689af2249dd64389a53d3e93b2314937,vc-4-geth-prysm--3a4427e12a1c45f7853e297364915401,vc-5-geth-prysm--6e1c04a42d4042aba438013b75ab88d8
1716637291,4091904.0,230109184.0,261529600.0,262475776.0,258138112.0,286695424.0,244047872.0,37007360.0,44830720.0,42254336.0,43143168.0,43032576.0,42500096.0,21995520.0,10473472.0,8806400.0,8974336.0,9424896.0,9113600.0,139579392.0,50061312.0,23298048.0,14925824.0,12550144.0,4804608.0,25554944.0,17702912.0,665985024.0,93814784.0,7667712.0,25350144.0,24952832.0,25202688.0,26578944.0,26062848.0
1716637306,4091904.0,230395904.0,262852608.0,271024128.0,258478080.0,290459648.0,249516032.0,37134336.0,46858240.0,42414080.0,43278336.0,43184128.0,43331584.0,22556672.0,10145792.0,8728576.0,8761344.0,8859648.0,8790016.0,139743232.0,50294784.0,23220224.0,14925824.0,12763136.0,4980736.0,25554944.0,17694720.0,667275264.0,93908992.0,7680000.0,28213248.0,26849280.0,25206784.0,26497024.0,25849856.0
1716637321,4091904.0,229437440.0,263704576.0,274288640.0,260804608.0,290754560.0,263655424.0,37138432.0,47255552.0,42786816.0,44417024.0,43560960.0,43507712.0,22941696.0,10088448.0,8642560.0,8830976.0,9306112.0,9019392.0,140447744.0,50294784.0,23220224.0,14983168.0,13463552.0,4980736.0,22839296.0,17694720.0,667938816.0,94646272.0,7680000.0,28233728.0,26947584.0,26779648.0,27049984.0,26234880.0
1716637336,4091904.0,229847040.0,267886592.0,280379392.0,274751488.0,291090432.0,273149952.0,37220352.0,49147904.0,42999808.0,44535808.0,44527616.0,43778048.0,22085632.0,10870784.0,9265152.0,8814592.0,9256960.0,9003008.0,140468224.0,50225152.0,23216128.0,14983168.0,14118912.0,5242880.0,22839296.0,15011840.0,711495680.0,94687232.0,7761920.0,29917184.0,28839936.0,26279936.0,27160576.0,26656768.0
1716637351,4091904.0,229916672.0,272404480.0,282624000.0,294559744.0,291016704.0,276082688.0,37302272.0,50393088.0,43167744.0,44605440.0,44556288.0,45146112.0,22097920.0,11345920.0,9555968.0,9019392.0,9302016.0,9723904.0,143052800.0,50085888.0,23216128.0,14983168.0,13017088.0,4980736.0,22839296.0,15011840.0,771375104.0,94691328.0,9027584.0,31158272.0,29118464.0,25661440.0,27201536.0,26693632.0
1716637366,4079616.0,228667392.0,282083328.0,287256576.0,296558592.0,293564416.0,286347264.0,37462016.0,52228096.0,43921408.0,45543424.0,44605440.0,45109248.0,22466560.0,11337728.0,8871936.0,8749056.0,9023488.0,8900608.0,143601664.0,43479040.0,23248896.0,26136576.0,13017088.0,5070848.0,50020352.0,15011840.0,772177920.0,94695424.0,9027584.0,35020800.0,27918336.0,25694208.0,27217920.0,26255360.0
1716637381,4079616.0,228364288.0,295407616.0,307142656.0,298749952.0,293683200.0,297115648.0,37470208.0,54595584.0,43741184.0,45608960.0,45649920.0,45617152.0,22650880.0,11587584.0,9433088.0,9584640.0,8658944.0,8556544.0,144232448.0,43479040.0,23248896.0,26136576.0,12709888.0,5107712.0,50049024.0,12242944.0,772653056.0,104902656.0,9027584.0,35037184.0,27934720.0,25706496.0,26419200.0,26284032.0
1716637396,4091904.0,228708352.0,295493632.0,307257344.0,314642432.0,298033152.0,297267200.0,22589440.0,53526528.0,44814336.0,45875200.0,45441024.0,45912064.0,21856256.0,11464704.0,8720384.0,8310784.0,9605120.0,8638464.0,89341952.0,43479040.0,36134912.0,26136576.0,13590528.0,4960256.0,50065408.0,12242944.0,772714496.0,104910848.0,12460032.0,35143680.0,28016640.0,26361856.0,26435584.0,26345472.0
1716637411,4091904.0,231292928.0,304676864.0,307482624.0,314667008.0,300326912.0,297582592.0,22589440.0,54534144.0,44539904.0,47570944.0,45453312.0,47116288.0,22138880.0,11612160.0,9469952.0,9711616.0,9125888.0,9777152.0,89370624.0,43479040.0,36134912.0,26136576.0,13000704.0,4952064.0,50065408.0,12242944.0,764715008.0,104906752.0,12460032.0,35151872.0,28024832.0,26390528.0,26451968.0,26353664.0
1716637426,4104192.0,237584384.0,328818688.0,309768192.0,318795776.0,300347392.0,348319744.0,22589440.0,54587392.0,44789760.0,46784512.0,48734208.0,47022080.0,24915968.0,12169216.0,9490432.0,9560064.0,9519104.0,9306112.0,89972736.0,43479040.0,36171776.0,26836992.0,13381632.0,4960256.0,49733632.0,12242944.0,764833792.0,104984576.0,5115904.0,36196352.0,26198016.0,26898432.0,26472448.0,26431488.0
1716637441,4120576.0,110800896.0,329240576.0,327507968.0,321007616.0,302632960.0,359931904.0,22757376.0,54714368.0,45395968.0,46948352.0,47976448.0,47570944.0,27181056.0,13033472.0,9273344.0,8957952.0,9383936.0,9728000.0,90116096.0,43479040.0,35491840.0,26836992.0,12177408.0,5001216.0,49807360.0,12242944.0,764829696.0,105156608.0,5115904.0,36208640.0,26202112.0,27480064.0,26386432.0,26439680.0
1716637456,4120576.0,110522368.0,329003008.0,329740288.0,340127744.0,308551680.0,359702528.0,22765568.0,55123968.0,45436928.0,47628288.0,47988736.0,47837184.0,26820608.0,11685888.0,9314304.0,9396224.0,9687040.0,8572928.0,90382336.0,43479040.0,35487744.0,26836992.0,12742656.0,4907008.0,49958912.0,12242944.0,764833792.0,105189376.0,5115904.0,36306944.0,26222592.0,26595328.0,26402816.0,26947584.0
1716637471,3919872.0,107601920.0,336986112.0,337256448.0,340168704.0,317030400.0,361668608.0,22765568.0,55193600.0,45264896.0,47542272.0,48766976.0,47640576.0,23883776.0,11239424.0,8790016.0,9334784.0,9220096.0,9302016.0,89534464.0,43859968.0,31059968.0,26836992.0,13983744.0,4882432.0,49491968.0,13369344.0,767692800.0,103895040.0,5115904.0,36327424.0,26243072.0,26742784.0,25907200.0,26910720.0
1716637486,3919872.0,107573248.0,362864640.0,342286336.0,340230144.0,317038592.0,366043136.0,22769664.0,55267328.0,46149632.0,47857664.0,48807936.0,48017408.0,24514560.0,11956224.0,9478144.0,9568256.0,9154560.0,8990720.0,89620480.0,43864064.0,30945280.0,27176960.0,14315520.0,4984832.0,49491968.0,13369344.0,767684608.0,103895040.0,5115904.0,36421632.0,26574848.0,26746880.0,25980928.0,26505216.0
1716637501,3919872.0,106799104.0,367685632.0,342331392.0,350187520.0,319225856.0,375521280.0,22794240.0,56107008.0,46362624.0,48685056.0,48857088.0,47865856.0,25128960.0,11522048.0,8630272.0,8888320.0,8908800.0,9003008.0,89870336.0,43864064.0,30945280.0,27176960.0,14446592.0,5259264.0,49491968.0,13369344.0,767709184.0,113643520.0,5115904.0,36425728.0,26349568.0,26783744.0,25989120.0,26271744.0
1716637516,4001792.0,135045120.0,357330944.0,342290432.0,349720576.0,321941504.0,375300096.0,20758528.0,58499072.0,46395392.0,48721920.0,49016832.0,47996928.0,25165824.0,13217792.0,8589312.0,9932800.0,9187328.0,9019392.0,90853376.0,43466752.0,31281152.0,27176960.0,14467072.0,4882432.0,49491968.0,12877824.0,769085440.0,113209344.0,4444160.0,40804352.0,27615232.0,26738688.0,26013696.0,26034176.0
1716637531,4001792.0,135143424.0,357371904.0,342351872.0,349745152.0,322236416.0,375328768.0,20787200.0,58519552.0,46796800.0,48828416.0,50053120.0,48848896.0,23220224.0,12926976.0,8581120.0,9752576.0,9134080.0,9584640.0,90869760.0,43474944.0,31281152.0,27246592.0,14254080.0,4882432.0,49487872.0,12877824.0,710676480.0,113426432.0,4444160.0,40677376.0,27992064.0,26750976.0,26218496.0,26042368.0
1716637546,4001792.0,132714496.0,357613568.0,364802048.0,349773824.0,324128768.0,379654144.0,20946944.0,59166720.0,47611904.0,49889280.0,49967104.0,48992256.0,25640960.0,12193792.0,9256960.0,8847360.0,9142272.0,8892416.0,91168768.0,43474944.0,31281152.0,27582464.0,14561280.0,4898816.0,49487872.0,12877824.0,710692864.0,113414144.0,4444160.0,40738816.0,28020736.0,26763264.0,26230784.0,26050560.0
1716637561,4001792.0,132796416.0,357691392.0,368717824.0,351354880.0,330625024.0,379887616.0,21045248.0,59514880.0,47714304.0,50278400.0,50089984.0,49061888.0,22806528.0,12546048.0,9388032.0,9138176.0,9629696.0,8118272.0,92733440.0,43474944.0,31281152.0,27582464.0,14798848.0,4886528.0,44417024.0,16510976.0,710701056.0,95117312.0,4444160.0,41086976.0,28274688.0,27742208.0,27906048.0,26062848.0
1716637576,4001792.0,132513792.0,357666816.0,368758784.0,357642240.0,330641408.0,379912192.0,21118976.0,59695104.0,48103424.0,50520064.0,51023872.0,50384896.0,21790720.0,12308480.0,8396800.0,8728576.0,9056256.0,8445952.0,92733440.0,43474944.0,31281152.0,27582464.0,15155200.0,4886528.0,44417024.0,16510976.0,710701056.0,95363072.0,4444160.0,41234432.0,28278784.0,27750400.0,28160000.0,26079232.0
1716637591,4001792.0,132210688.0,357695488.0,368775168.0,357957632.0,330674176.0,379957248.0,21123072.0,60485632.0,48754688.0,50524160.0,51310592.0,50507776.0,23969792.0,12333056.0,9162752.0,9875456.0,8491008.0,9060352.0,92733440.0,43474944.0,31281152.0,27582464.0,14835712.0,4890624.0,44417024.0,16510976.0,710782976.0,95391744.0,4444160.0,41603072.0,26857472.0,26267648.0,25272320.0,26095616.0
1716637606,4001792.0,131633152.0,359657472.0,372031488.0,357720064.0,332828672.0,382214144.0,21139456.0,60141568.0,48779264.0,50552832.0,51527680.0,50561024.0,26968064.0,12689408.0,9682944.0,9547776.0,8667136.0,8769536.0,92737536.0,43491328.0,31023104.0,27652096.0,15425536.0,4882432.0,44417024.0,16510976.0,710041600.0,95375360.0,4444160.0,41611264.0,26873856.0,26341376.0,25284608.0,26882048.0
1716637621,3608576.0,193986560.0,359940096.0,374321152.0,359993344.0,343126016.0,382316544.0,18817024.0,55603200.0,48963584.0,51085312.0,51961856.0,51097600.0,23310336.0,10162176.0,8888320.0,9703424.0,8949760.0,9117696.0,100970496.0,41668608.0,21344256.0,19783680.0,15167488.0,4886528.0,29376512.0,16510976.0,703700992.0,97800192.0,4378624.0,33591296.0,27250688.0,26832896.0,25296896.0,27004928.0
1716637636,3608576.0,194392064.0,359723008.0,374349824.0,356544512.0,343191552.0,382328832.0,19070976.0,59396096.0,50499584.0,51855360.0,51982336.0,51761152.0,24117248.0,10657792.0,8560640.0,9900032.0,9199616.0,9175040.0,88457216.0,41668608.0,21344256.0,19783680.0,15138816.0,4911104.0,29376512.0,16510976.0,704200704.0,97804288.0,3989504.0,33607680.0,27295744.0,26836992.0,25489408.0,26562560.0
1716637651,3608576.0,194412544.0,360038400.0,374636544.0,357150720.0,343814144.0,382500864.0,19066880.0,59678720.0,50536448.0,51957760.0,52637696.0,52166656.0,24956928.0,10543104.0,8491008.0,8769536.0,9134080.0,9256960.0,88457216.0,41668608.0,21344256.0,19783680.0,14487552.0,5283840.0,29376512.0,16510976.0,582623232.0,98197504.0,3989504.0,33673216.0,27865088.0,27652096.0,25567232.0,26562560.0
1716637666,14278656.0,194449408.0,371482624.0,374734848.0,357519360.0,343580672.0,386850816.0,40284160.0,59744256.0,50761728.0,52715520.0,53112832.0,52170752.0,26198016.0,9924608.0,9170944.0,9125888.0,9281536.0,9846784.0,88457216.0,41668608.0,21344256.0,19783680.0,15843328.0,5046272.0,29376512.0,16510976.0,583323648.0,98082816.0,3989504.0,33820672.0,26738688.0,27672576.0,25694208.0,26910720.0
1716637681,14278656.0,192974848.0,371519488.0,377425920.0,357548032.0,343711744.0,386887680.0,40284160.0,61026304.0,51269632.0,52805632.0,52948992.0,52740096.0,24260608.0,9965568.0,9113600.0,9146368.0,9469952.0,8749056.0,88580096.0,41668608.0,21344256.0,19091456.0,16015360.0,5308416.0,29249536.0,16543744.0,584204288.0,111292416.0,3989504.0,33824768.0,26750976.0,28155904.0,25698304.0,26652672.0
1716637696,14278656.0,192819200.0,371597312.0,377466880.0,357842944.0,343719936.0,386891776.0,40284160.0,61227008.0,51453952.0,52932608.0,53145600.0,52883456.0,24424448.0,10076160.0,8962048.0,9302016.0,9007104.0,9039872.0,88576000.0,41668608.0,21344256.0,19091456.0,15695872.0,4943872.0,29249536.0,14180352.0,584257536.0,111304704.0,3989504.0,33841152.0,26755072.0,28164096.0,25718784.0,27045888.0
1716637711,14278656.0,189820928.0,371630080.0,377475072.0,357601280.0,343760896.0,386928640.0,40288256.0,61546496.0,51580928.0,53895168.0,54235136.0,54149120.0,23363584.0,10227712.0,8527872.0,9297920.0,9097216.0,8638464.0,88580096.0,49803264.0,21344256.0,19091456.0,15790080.0,4943872.0,29249536.0,14180352.0,584515584.0,111321088.0,3989504.0,33853440.0,26775552.0,28180480.0,25726976.0,27107328.0
1716637726,14274560.0,184795136.0,373788672.0,377774080.0,376725504.0,345792512.0,389079040.0,40292352.0,62386176.0,51978240.0,54308864.0,54243328.0,54153216.0,25001984.0,10514432.0,8724480.0,9367552.0,8998912.0,9678848.0,96292864.0,49803264.0,21409792.0,19091456.0,15958016.0,5001216.0,29249536.0,14180352.0,644206592.0,111333376.0,3989504.0,33853440.0,26206208.0,26439680.0,27406336.0,26750976.0
1716637741,14274560.0,183386112.0,373825536.0,381841408.0,377159680.0,345944064.0,389115904.0,40431616.0,62820352.0,53051392.0,54738944.0,54358016.0,54493184.0,25624576.0,10022912.0,9125888.0,10276864.0,9400320.0,9207808.0,96428032.0,49803264.0,21409792.0,19091456.0,15351808.0,4947968.0,29249536.0,14180352.0,644321280.0,116686848.0,3989504.0,33857536.0,26210304.0,26443776.0,27422720.0,26767360.0
1716637756,14274560.0,182685696.0,373850112.0,381845504.0,376934400.0,345964544.0,389132288.0,40435712.0,62537728.0,53084160.0,54767616.0,55422976.0,54898688.0,25178112.0,10928128.0,8908800.0,8921088.0,9510912.0,8863744.0,96493568.0,49803264.0,21409792.0,19288064.0,16150528.0,4947968.0,29249536.0,14180352.0,645484544.0,116707328.0,3989504.0,33976320.0,25415680.0,26726400.0,28098560.0,26771456.0
1716637771,14114816.0,193605632.0,380399616.0,382009344.0,376819712.0,346169344.0,389283840.0,39952384.0,62746624.0,53329920.0,55119872.0,54595584.0,55099392.0,24342528.0,10743808.0,8884224.0,8634368.0,8929280.0,9084928.0,96591872.0,50429952.0,23924736.0,21143552.0,15319040.0,4767744.0,32706560.0,15032320.0,704917504.0,117161984.0,2138112.0,34156544.0,25657344.0,26460160.0,28729344.0,26828800.0
1716637786,14114816.0,227348480.0,371060736.0,381509632.0,376590336.0,347197440.0,390967296.0,25493504.0,58294272.0,53088256.0,55111680.0,54521856.0,54730752.0,24518656.0,9715712.0,8646656.0,8577024.0,9330688.0,10031104.0,83087360.0,50429952.0,22982656.0,19415040.0,15675392.0,4874240.0,30056448.0,13910016.0,699310080.0,116174848.0,2138112.0,26603520.0,25374720.0,26464256.0,28487680.0,26746880.0
1716637801,14114816.0,218329088.0,371093504.0,336158720.0,399597568.0,347365376.0,391024640.0,25493504.0,58314752.0,53112832.0,55857152.0,54640640.0,54894592.0,24518656.0,9048064.0,9322496.0,9572352.0,8728576.0,8642560.0,84168704.0,50888704.0,22982656.0,19415040.0,15646720.0,5136384.0,30257152.0,13910016.0,699338752.0,125841408.0,2138112.0,26677248.0,26759168.0,26468352.0,28499968.0,26763264.0
1716637816,14114816.0,215810048.0,372170752.0,336228352.0,399888384.0,347287552.0,391032832.0,25493504.0,58478592.0,53329920.0,56205312.0,55857152.0,55738368.0,25653248.0,8671232.0,9084928.0,9494528.0,9220096.0,8855552.0,84226048.0,50888704.0,22982656.0,19415040.0,16527360.0,4771840.0,30257152.0,13582336.0,699400192.0,125886464.0,2138112.0,26681344.0,26918912.0,26472448.0,28504064.0,26767360.0
1716637831,14114816.0,215662592.0,378830848.0,338341888.0,399646720.0,347344896.0,391073792.0,25493504.0,59510784.0,54427648.0,55922688.0,55795712.0,55873536.0,25276416.0,9342976.0,8843264.0,9637888.0,9674752.0,9580544.0,84221952.0,50929664.0,22982656.0,19415040.0,16302080.0,4911104.0,30257152.0,13582336.0,699416576.0,125882368.0,2138112.0,27152384.0,27111424.0,26497024.0,27348992.0,26771456.0
1716637846,14114816.0,215564288.0,378843136.0,322650112.0,399704064.0,352690176.0,391086080.0,25497600.0,59793408.0,54571008.0,57298944.0,56193024.0,56000512.0,24272896.0,9138176.0,8953856.0,10285056.0,9121792.0,8941568.0,84226048.0,50962432.0,23015424.0,18796544.0,16240640.0,5148672.0,30257152.0,13582336.0,699420672.0,125898752.0,2138112.0,27566080.0,27131904.0,26558464.0,27353088.0,27688960.0
1716637861,14114816.0,213282816.0,378875904.0,322654208.0,400134144.0,352763904.0,393261056.0,25497600.0,59867136.0,54755328.0,57307136.0,56295424.0,56717312.0,26062848.0,9228288.0,9433088.0,9973760.0,9424896.0,9547776.0,84303872.0,50962432.0,23015424.0,18796544.0,15835136.0,4874240.0,30257152.0,16220160.0,699559936.0,126021632.0,2138112.0,28733440.0,26345472.0,26566656.0,27373568.0,27697152.0
